DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0825, 0.108, 4293.57563128*(x-0.0825)*(x-0.0825)*(x-0.0825)-201.979845966*(x-0.0825)*(x-0.0825)+0.0*(x-0.0825)+1.0574471950531006
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.108, 0.134, 1959.15484689*(x-0.108)*(x-0.108)*(x-0.108)-39.3824336149*(x-0.108)*(x-0.108)-1.92527948152*(x-0.108)+0.9973031878471375
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.134, 0.163, -5327.78318563*(x-0.134)*(x-0.134)*(x-0.134)+274.447976056*(x-0.134)*(x-0.134)+0.0*(x-0.134)+0.9550575017929077
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.163, 0.198, 409.556690868*(x-0.163)*(x-0.163)*(x-0.163)-30.9411217235*(x-0.163)*(x-0.163)+2.47598563388*(x-0.163)+1.0559289455413818
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.198, 0.2455, -131.361342704*(x-0.198)*(x-0.198)*(x-0.198)+4.54383024096*(x-0.198)*(x-0.198)+1.81522795218*(x-0.198)+1.1222453117370605
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.2455, 0.3155, 36.3089726726*(x-0.2455)*(x-0.2455)*(x-0.2455)-6.3826304436*(x-0.2455)*(x-0.2455)+1.35773973664*(x-0.2455)+1.204642415046692
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.3155, 0.4165, 1.65127461386*(x-0.3155)*(x-0.3155)*(x-0.3155)-1.01801924047*(x-0.3155)*(x-0.3155)+0.997913372825*(x-0.3155)+1.2808632850646973
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.4165, 0.743, -0.312983433814*(x-0.4165)*(x-0.4165)*(x-0.4165)-0.149739643049*(x-0.4165)*(x-0.4165)+0.842807443258*(x-0.4165)+1.3729690313339233
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.743, 1.1, 1.62128949165
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, -15, 0, 0.995801150799
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0, 0.0085, 0.722148895264
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0085, 0.02, -30403.1706494*(x-0.0085)*(x-0.0085)*(x-0.0085)+1076.07578885*(x-0.0085)*(x-0.0085)+0.0*(x-0.0085)+0.7221488952636719
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.02, 0.026, -567254.838948*(x-0.02)*(x-0.02)*(x-0.02)+4936.79404096*(x-0.02)*(x-0.02)+12.6872851884*(x-0.02)+0.8182204961776733
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.026, 0.0325, 89365.3496935*(x-0.026)*(x-0.026)*(x-0.026)-1146.84845311*(x-0.026)*(x-0.026)+10.6652910736*(x-0.026)+0.9495417475700378
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0325, 0.0395, 16114.7242195*(x-0.0325)*(x-0.0325)*(x-0.0325)-98.2165237685*(x-0.0325)*(x-0.0325)+7.08331925679*(x-0.0325)+0.9949537515640259
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0395, 0.047, -73716.6623605*(x-0.0395)*(x-0.0395)*(x-0.0395)+709.528714604*(x-0.0395)*(x-0.0395)+8.07715238429*(x-0.0395)+1.045251727104187
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.047, 0.056, 25902.8273064*(x-0.047)*(x-0.047)*(x-0.047)-410.675240736*(x-0.047)*(x-0.047)+6.28039633002*(x-0.047)+1.1146421432495117
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.056, 0.067, -53874.2267333*(x-0.056)*(x-0.056)*(x-0.056)+653.35069418*(x-0.056)*(x-0.056)+5.18262903224*(x-0.056)+1.156784176826477
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.067, 0.0835, 5128.89800721*(x-0.067)*(x-0.067)*(x-0.067)-144.846665023*(x-0.067)*(x-0.067)+0.0*(x-0.067)+1.2211419343948364
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0835, 0.113, 232.659345019*(x-0.0835)*(x-0.0835)*(x-0.0835)-0.279709942912*(x-0.0835)*(x-0.0835)-0.590912498376*(x-0.0835)+1.2047470808029175
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.113, 0.173, -1626.72343625*(x-0.113)*(x-0.113)*(x-0.113)+149.196160168*(x-0.113)*(x-0.113)+0.0*(x-0.113)+1.193044662475586
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.173, 0.612, 0.345596216602*(x-0.173)*(x-0.173)*(x-0.173)-0.609039924874*(x-0.173)*(x-0.173)+0.33492610866*(x-0.173)+1.3787785768508911
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.612, 1.1, 1.43767535686
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, -15, 0, 0.99131244421
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0, 0.0085, 0.715478479862
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0085, 0.022, -994.691993177*(x-0.0085)*(x-0.0085)*(x-0.0085)+90.8170681356*(x-0.0085)*(x-0.0085)+7.15546054198*(x-0.0085)+0.7154784798622131
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.022, 0.032, -16215.2536211*(x-0.022)*(x-0.022)*(x-0.022)+257.669524015*(x-0.022)*(x-0.022)+9.06367353437*(x-0.022)+0.8261812925338745
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.032, 0.0425, -16206.2592182*(x-0.032)*(x-0.032)*(x-0.032)+113.765695109*(x-0.032)*(x-0.032)+9.35248792832*(x-0.032)+0.9263697266578674
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0425, 0.054, 15208.610895*(x-0.0425)*(x-0.0425)*(x-0.0425)-296.254659478*(x-0.0425)*(x-0.0425)+6.38134728918*(x-0.0425)+1.018352746963501
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.054, 0.0665, -27803.363062*(x-0.054)*(x-0.054)*(x-0.054)+412.72107932*(x-0.054)*(x-0.054)+5.60150649377*(x-0.054)+1.0756889581680298
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0665, 0.0805, 7282.72535791*(x-0.0665)*(x-0.0665)*(x-0.0665)-176.922766482*(x-0.0665)*(x-0.0665)+2.88670704146*(x-0.0665)+1.155892014503479
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0805, 0.098, -11349.4278589*(x-0.0805)*(x-0.0805)*(x-0.0805)+234.633564428*(x-0.0805)*(x-0.0805)+2.21511209042*(x-0.0805)+1.1816128492355347
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.098, 0.1265, 5895.17625713*(x-0.098)*(x-0.098)*(x-0.098)-252.018784992*(x-0.098)*(x-0.098)+0.0*(x-0.098)+1.2314079999923706
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.1265, 0.1745, -1901.63479023*(x-0.1265)*(x-0.1265)*(x-0.1265)+155.703899053*(x-0.1265)*(x-0.1265)+0.0*(x-0.1265)+1.1631739139556885
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.1745, 0.2455, 40.1573189793*(x-0.1745)*(x-0.1745)*(x-0.1745)-11.0219736281*(x-0.1745)*(x-0.1745)+1.80347463905*(x-0.1745)+1.3116101026535034
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.2455, 0.6485, -1.71835417769*(x-0.2455)*(x-0.2455)*(x-0.2455)-0.00399039199445*(x-0.2455)*(x-0.2455)+0.845653518775*(x-0.2455)+1.398467779159546
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.6485, 1.1, 1.62615036964
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, -15, 0, 0.979060292244
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0, 0.0115, 0.725921332836
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0115, 0.0325, -173.657540132*(x-0.0115)*(x-0.0115)*(x-0.0115)-38.5938718176*(x-0.0115)*(x-0.0115)+8.52978322515*(x-0.0115)+0.7259213328361511
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0325, 0.0515, -4629.30164529*(x-0.0325)*(x-0.0325)*(x-0.0325)+49.7467340053*(x-0.0325)*(x-0.0325)+6.67909168321*(x-0.0325)+0.8864186406135559
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0515, 0.072, 3033.9216009*(x-0.0515)*(x-0.0515)*(x-0.0515)-112.895402331*(x-0.0515)*(x-0.0515)+3.55593389357*(x-0.0515)+0.9995275735855103
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.072, 0.0955, -1915.25863606*(x-0.072)*(x-0.072)*(x-0.072)+57.7324708246*(x-0.072)*(x-0.072)+2.75223905631*(x-0.072)+1.0511175394058228
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0955, 0.122, -1922.24940624*(x-0.0955)*(x-0.0955)*(x-0.0955)+33.1535565438*(x-0.0955)*(x-0.0955)+2.29256043978*(x-0.0955)+1.1228219270706177
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.122, 0.152, 2595.69839195*(x-0.122)*(x-0.122)*(x-0.122)-116.806427638*(x-0.122)*(x-0.122)+0.0*(x-0.122)+1.1710845232009888
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.152, 0.1885, -3275.33243927*(x-0.152)*(x-0.152)*(x-0.152)+185.794833513*(x-0.152)*(x-0.152)+0.0*(x-0.152)+1.136042594909668
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.1885, 0.237, -12.3494434027*(x-0.1885)*(x-0.1885)*(x-0.1885)-3.97104108354*(x-0.1885)*(x-0.1885)+0.472337919836*(x-0.1885)+1.2242977619171143
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.237, 0.3015, 428.600768692*(x-0.237)*(x-0.237)*(x-0.237)-41.4671243709*(x-0.237)*(x-0.237)+0.0*(x-0.237)+1.2364563941955566
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.3015, 0.3985, -169.08776366*(x-0.3015)*(x-0.3015)*(x-0.3015)+31.7006551598*(x-0.3015)*(x-0.3015)+0.0*(x-0.3015)+1.1789518594741821
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.3985, 0.7345, -0.476335853438*(x-0.3985)*(x-0.3985)*(x-0.3985)-0.227877291396*(x-0.3985)*(x-0.3985)+1.37708679618*(x-0.3985)+1.3229014873504639
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.7345, 1.1, 1.74180734158
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, -15, 0, 1.03134489059
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0, 0.0075, 0.730466723442
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0075, 0.0175, -1490.69752037*(x-0.0075)*(x-0.0075)*(x-0.0075)+94.1224220786*(x-0.0075)*(x-0.0075)+10.9974654539*(x-0.0075)+0.7304667234420776
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0175, 0.023, 64693.897735*(x-0.0175)*(x-0.0175)*(x-0.0175)-249.497399388*(x-0.0175)*(x-0.0175)+12.4327046394*(x-0.0175)+0.848362922668457
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.023, 0.029, -526912.728037*(x-0.023)*(x-0.023)*(x-0.023)+3813.83131622*(x-0.023)*(x-0.023)+15.5592044655*(x-0.023)+0.9199589490890503
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.029, 0.035, 71037.8903133*(x-0.029)*(x-0.029)*(x-0.029)-747.323203628*(x-0.029)*(x-0.029)+4.41860563212*(x-0.029)+1.0367989540100098
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.035, 0.041, -13159.8776486*(x-0.035)*(x-0.035)*(x-0.035)+255.350457142*(x-0.035)*(x-0.035)+3.12281934242*(x-0.035)+1.0517511367797852
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.041, 0.0475, 9062.35136005*(x-0.041)*(x-0.041)*(x-0.041)+64.02984128*(x-0.041)*(x-0.041)+4.76575804207*(x-0.041)+1.0768381357192993
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0475, 0.0555, -117140.026903*(x-0.0475)*(x-0.0475)*(x-0.0475)+1185.58400713*(x-0.0475)*(x-0.0475)+6.7467990136*(x-0.0475)+1.1130095720291138
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0555, 0.067, 3616.2276637*(x-0.0555)*(x-0.0555)*(x-0.0555)-158.131735163*(x-0.0555)*(x-0.0555)+3.22525796236*(x-0.0555)+1.1828856468200684
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.067, 0.087, 1337.88401026*(x-0.067)*(x-0.067)*(x-0.067)-44.8582038681*(x-0.067)*(x-0.067)+1.02296637917*(x-0.067)+1.204563021659851
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.087, 0.1375, -412.199832622*(x-0.087)*(x-0.087)*(x-0.087)+29.7192663748*(x-0.087)*(x-0.087)+0.834099036761*(x-0.087)+1.2177821397781372
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.1375, 0.5925, -0.346687597811*(x-0.1375)*(x-0.1375)*(x-0.1375)-0.512953924581*(x-0.1375)*(x-0.1375)+0.682107071179*(x-0.1375)+1.282609462738037
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.5925, 1.1, 1.45411717892
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, -15, 0, 1.0677293539
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0, 0.0075, 0.716822266579
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0075, 0.019, -2695.3727008*(x-0.0075)*(x-0.0075)*(x-0.0075)+174.647966901*(x-0.0075)*(x-0.0075)+7.3804215444*(x-0.0075)+0.7168222665786743
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.019, 0.027, -51279.6297728*(x-0.019)*(x-0.019)*(x-0.019)+598.446098984*(x-0.019)*(x-0.019)+10.3279356641*(x-0.019)+0.8206949830055237
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.027, 0.0355, -9715.61209709*(x-0.027)*(x-0.027)*(x-0.027)-74.572866418*(x-0.027)*(x-0.027)+10.0573843314*(x-0.027)+0.9153638482093811
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0355, 0.045, 22633.9380688*(x-0.0355)*(x-0.0355)*(x-0.0355)-352.320249285*(x-0.0355)*(x-0.0355)+6.68378668029*(x-0.0355)+0.9894971251487732
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.045, 0.055, -18335.6608388*(x-0.045)*(x-0.045)*(x-0.045)+282.640455751*(x-0.045)*(x-0.045)+6.117840676*(x-0.045)+1.0406019687652588
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.055, 0.0655, 518.978463243*(x-0.055)*(x-0.055)*(x-0.055)-69.5106044232*(x-0.055)*(x-0.055)+6.26995153938*(x-0.055)+1.1117087602615356
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0655, 0.0775, -12156.7498301*(x-0.0655)*(x-0.0655)*(x-0.0655)+103.07943316*(x-0.0655)*(x-0.0655)+4.98188097321*(x-0.0655)+1.170480489730835
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0775, 0.0955, 1903.84553851*(x-0.0775)*(x-0.0775)*(x-0.0775)-79.1753016779*(x-0.0775)*(x-0.0775)+2.20407144243*(x-0.0775)+1.2240996360778809
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0955, 0.1315, 369.902781674*(x-0.0955)*(x-0.0955)*(x-0.0955)-18.2129989579*(x-0.0955)*(x-0.0955)+1.20429844546*(x-0.0955)+1.2492233514785767
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.1315, 0.1975, -432.650614839*(x-0.1315)*(x-0.1315)*(x-0.1315)+39.8486064469*(x-0.1315)*(x-0.1315)+1.33114453564*(x-0.1315)+1.2862322330474854
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.1975, 0.6245, -0.262219246429*(x-0.1975)*(x-0.1975)*(x-0.1975)-0.929568891069*(x-0.1975)*(x-0.1975)+0.937282351919*(x-0.1975)+1.4232829809188843
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.6245, 1.1, 1.63360023499
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, -15, 0, 1.12497270107
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0, 0.009, 0.732764303684
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.009, 0.025, -436.963219482*(x-0.009)*(x-0.009)*(x-0.009)+58.565972985*(x-0.009)*(x-0.009)+5.58600181776*(x-0.009)+0.7327643036842346
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.025, 0.0395, -16910.2002469*(x-0.025)*(x-0.025)*(x-0.025)+304.487126032*(x-0.025)*(x-0.025)+7.12452520072*(x-0.025)+0.8353434205055237
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0395, 0.0555, 8022.35978432*(x-0.0395)*(x-0.0395)*(x-0.0395)-213.848387763*(x-0.0395)*(x-0.0395)+5.28854304991*(x-0.0395)+0.9511145949363708
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0555, 0.074, -9973.6186552*(x-0.0555)*(x-0.0555)*(x-0.0555)+240.509255234*(x-0.0555)*(x-0.0555)+4.60656695585*(x-0.0555)+1.013845682144165
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.074, 0.0955, -1421.91296339*(x-0.074)*(x-0.074)*(x-0.074)-16.0474192811*(x-0.074)*(x-0.074)+3.26499644529*(x-0.074)+1.118232250213623
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0955, 0.121, 776.676258449*(x-0.0955)*(x-0.0955)*(x-0.0955)-30.1416694319*(x-0.0955)*(x-0.0955)+0.603119614216*(x-0.0955)+1.1668802499771118
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.121, 0.156, -3045.84793419*(x-0.121)*(x-0.121)*(x-0.121)+168.930108917*(x-0.121)*(x-0.121)+0.580995684359*(x-0.121)+1.1755385398864746
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.156, 0.2035, 246.91669888*(x-0.156)*(x-0.156)*(x-0.156)-21.5056904484*(x-0.156)*(x-0.156)+1.21261215038*(x-0.156)+1.2722220420837402
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.2035, 0.271, -244.213716396*(x-0.2035)*(x-0.2035)*(x-0.2035)+18.4978316493*(x-0.2035)*(x-0.2035)+0.840888963322*(x-0.2035)+1.3077614307403564
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.271, 0.3535, 420.315375719*(x-0.271)*(x-0.271)*(x-0.271)-52.0140277453*(x-0.271)*(x-0.271)+0.0*(x-0.271)+1.3736950159072876
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.3535, 0.7025, 7.83460833561*(x-0.3535)*(x-0.3535)*(x-0.3535)+0.302626813374*(x-0.3535)*(x-0.3535)+0.0*(x-0.3535)+1.255688190460205
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.7025, 1.1, 1.62558627129
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 1.07007527351
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0065, 0.768649101257
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0065, 0.016, -31506.4943868*(x-0.0065)*(x-0.0065)*(x-0.0065)+934.904559336*(x-0.0065)*(x-0.0065)+0.859392588196*(x-0.0065)+0.7686491012573242
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.016, 0.0225, -344421.772188*(x-0.016)*(x-0.016)*(x-0.016)+3311.78993856*(x-0.016)*(x-0.016)+10.0921958604*(x-0.016)+0.8341755867004395
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0225, 0.0295, 99499.0440397*(x-0.0225)*(x-0.0225)*(x-0.0225)-1120.48072777*(x-0.0225)*(x-0.0225)+9.49000543683*(x-0.0225)+0.9451111555099487
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0295, 0.0365, -120237.914413*(x-0.0295)*(x-0.0295)*(x-0.0295)+1339.46561275*(x-0.0295)*(x-0.0295)+8.42963472194*(x-0.0295)+0.9907658100128174
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0365, 0.044, -111106.57894*(x-0.0365)*(x-0.0365)*(x-0.0365)+616.137020957*(x-0.0365)*(x-0.0365)+9.50717988174*(x-0.0365)+1.0741654634475708
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.044, 0.052, 57794.1536903*(x-0.044)*(x-0.044)*(x-0.044)-693.529844284*(x-0.044)*(x-0.044)+0.0*(x-0.044)+1.1332539319992065
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.052, 0.0615, -47403.8950078*(x-0.052)*(x-0.052)*(x-0.052)+892.69262611*(x-0.052)*(x-0.052)+0.0*(x-0.052)+1.11845862865448
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0615, 0.0755, -19027.0170314*(x-0.0615)*(x-0.0615)*(x-0.0615)+260.456231185*(x-0.0615)*(x-0.0615)+4.12655532273*(x-0.0615)+1.1583812236785889
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0755, 0.108, 161.575366257*(x-0.0755)*(x-0.0755)*(x-0.0755)-9.18061551635*(x-0.0755)*(x-0.0755)+0.231443781429*(x-0.0755)+1.2149922847747803
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.108, 0.1735, -33.5911103218*(x-0.108)*(x-0.108)*(x-0.108)+4.6150093049*(x-0.108)*(x-0.108)+0.146695714692*(x-0.108)+1.2183637619018555
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.1735, 0.6125, 0.04570949296*(x-0.1735)*(x-0.1735)*(x-0.1735)+0.0399496325403*(x-0.1735)*(x-0.1735)+0.31891915046*(x-0.1735)+1.2383323907852173
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.6125, 1.1, 1.38990426064
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 1.15494155884
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0, 0.007, 0.745725929737
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.007, 0.018, -4501.26125917*(x-0.007)*(x-0.007)*(x-0.007)+238.79961703*(x-0.007)*(x-0.007)+5.28833961658*(x-0.007)+0.7457259297370911
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.018, 0.026, -99498.8184521*(x-0.018)*(x-0.018)*(x-0.018)+1053.35786734*(x-0.018)*(x-0.018)+8.90797335417*(x-0.018)+0.8268012404441833
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.026, 0.0345, 55487.9490862*(x-0.026)*(x-0.026)*(x-0.026)-695.813372209*(x-0.026)*(x-0.026)+6.65792608882*(x-0.026)+0.9145365357398987
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0345, 0.044, -114325.895425*(x-0.0345)*(x-0.0345)*(x-0.0345)+1699.21914226*(x-0.0345)*(x-0.0345)+6.8561117257*(x-0.0345)+0.9549329280853271
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.044, 0.0545, -34440.236918*(x-0.044)*(x-0.044)*(x-0.044)+152.550910401*(x-0.044)*(x-0.044)+8.18753924222*(x-0.044)+1.0754003524780273
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0545, 0.0665, 2924.49085801*(x-0.0545)*(x-0.0545)*(x-0.0545)-52.6408354441*(x-0.0545)*(x-0.0545)+0.0*(x-0.0545)+1.1383193731307983
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0665, 0.0825, -11111.0947024*(x-0.0665)*(x-0.0665)*(x-0.0665)+305.319347864*(x-0.0665)*(x-0.0665)+0.0*(x-0.0665)+1.13579261302948
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0825, 0.112, 853.648090915*(x-0.0825)*(x-0.0825)*(x-0.0825)-38.7875795727*(x-0.0825)*(x-0.0825)+1.23689840021*(x-0.0825)+1.1684433221817017
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.112, 0.1645, -679.322170145*(x-0.112)*(x-0.112)*(x-0.112)+57.4730209404*(x-0.112)*(x-0.112)+1.17709295878*(x-0.112)+1.1930921077728271
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.1645, 0.2385, -7.38816875287*(x-0.1645)*(x-0.1645)*(x-0.1645)-5.05063467452*(x-0.1645)*(x-0.1645)+1.59461496314*(x-0.1645)+1.3149994611740112
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.2385, 0.645, -1.04318601805*(x-0.2385)*(x-0.2385)*(x-0.2385)-0.256596532181*(x-0.2385)*(x-0.2385)+0.725748195036*(x-0.2385)+1.402349829673767
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.645, 1.1, 1.58489406109
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 1.18234872818
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0, 0.0095, 0.772220492363
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.0095, 0.0265, -115.868873834*(x-0.0095)*(x-0.0095)*(x-0.0095)+25.2467658528*(x-0.0095)*(x-0.0095)+4.95715983836*(x-0.0095)+0.7722204923629761
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.0265, 0.0425, -4484.09501473*(x-0.0265)*(x-0.0265)*(x-0.0265)+97.1153967669*(x-0.0265)*(x-0.0265)+5.71509156374*(x-0.0265)+0.8632192611694336
